Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
TIRUVALLUR,Urban ,UPS (I-VIII) ,Local body,2261,0,0
TIRUVALLUR,Urban ,HSS (I-XII),Other Central Govt. Schools,287,161,34
TIRUVALLUR,Urban , SS (I-X) ,Other Central Govt. Schools,273,139,0
TIRUVALLUR,Rural,HSS (I-XII),Private Unaided (Recognized),24187,15954,16575
TIRUVALLUR,Urban ,HSS (I-XII),Private Unaided (Recognized),54340,37004,37303
TIRUVALLUR,Rural, HSS (VI-XII),Private Unaided (Recognized),577,527,503
TIRUVALLUR,Urban , HSS (VI-XII),Private Unaided (Recognized),2069,1903,1798
TIRUVALLUR,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,952
TIRUVALLUR,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUVALLUR,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUVALLUR,Rural, SS (I-X) ,Private Unaided (Recognized),4398,2535,0
TIRUVALLUR,Urban , SS (I-X) ,Private Unaided (Recognized),9288,5573,0
TIRUVALLUR,Rural,SS (VI-X),Private Unaided (Recognized),64,44,0
TIRUVALLUR,Urban ,SS (VI-X),Private Unaided (Recognized),72,73,0
TIRUVALLUR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),1066,0,0
TIRUVALLUR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),2149,0,0
TIRUVALLUR,Urban ,HSS (I-XII),Social welfare Department,16,28,44
TIRUVALLUR,Rural,HSS (I-XII),Tribal Welfare Department,1,0,0
TIRUVALLUR,Rural, HSS (VI-XII),Tribal Welfare Department,582,756,835
TIRUVALLUR,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUVALLUR,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUVALLUR,Rural,SS (VI-X),Tribal Welfare Department,202,171,0
TIRUVALLUR,Urban ,SS (VI-X),Tribal Welfare Department,279,178,0
TIRUVALLUR,Rural,UPS (I-VIII) ,Tribal Welfare Department,183,0,0
TIRUVALLUR,Rural,HSS (I-XII),Unrecognized,304,87,18
TIRUVALLUR,Urban ,HSS (XI-XII),Unrecognized,0,0,11
TIRUVALLUR,Rural,PS (I-V) ,Unrecognized,0,0,0
TIRUVALLUR,Rural, SS (I-X) ,Unrecognized,192,0,0
TIRUVALLUR,Urban ,UPS (I-VIII) ,Unrecognized,0,0,0
TIRUVANNAMALAI,Rural,HSS (I-XII),Department of Education,244,214,279
TIRUVANNAMALAI,Urban ,HSS (I-XII),Department of Education,668,782,1952
TIRUVANNAMALAI,Rural, HSS (VI-XII),Department of Education,21752,21860,27984
TIRUVANNAMALAI,Urban , HSS (VI-XII),Department of Education,4911,5785,9842
TIRUVANNAMALAI,Rural,PS (I-V) ,Department of Education,0,0,0
TIRUVANNAMALAI,Urban ,PS (I-V) ,Department of Education,0,0,0
TIRUVANNAMALAI,Rural,SS (VI-X),Department of Education,20279,16071,0
TIRUVANNAMALAI,Urban ,SS (VI-X),Department of Education,686,509,0
TIRUVANNAMALAI,Rural,UPS (I-VIII) ,Department of Education,18543,0,0
TIRUVANNAMALAI,Urban ,UPS (I-VIII) ,Department of Education,407,0,0
TIRUVANNAMALAI,Rural,HSS (I-XII),Government Aided,71,62,93
TIRUVANNAMALAI,Rural, HSS (VI-XII),Government Aided,1566,1826,2158
TIRUVANNAMALAI,Urban , HSS (VI-XII),Government Aided,4317,4355,4767
TIRUVANNAMALAI,Rural,PS (I-V) ,Government Aided,0,0,0
TIRUVANNAMALAI,Urban ,PS (I-V) ,Government Aided,0,0,0
TIRUVANNAMALAI,Rural,SS (VI-X),Government Aided,895,637,0
TIRUVANNAMALAI,Urban ,SS (VI-X),Government Aided,1119,611,0
TIRUVANNAMALAI,Rural,UPS (I-VIII) ,Government Aided,806,0,0
TIRUVANNAMALAI,Urban ,UPS (I-VIII) ,Government Aided,366,0,0
TIRUVANNAMALAI,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,290,85,30
TIRUVANNAMALAI,Urban ,HSS (I-XII),Local body,1280,1135,1477
TIRUVANNAMALAI,Urban , HSS (VI-XII),Local body,69,77,219
TIRUVANNAMALAI,Urban ,PS (I-V) ,Local body,0,0,0
TIRUVANNAMALAI,Urban ,SS (VI-X),Local body,895,558,0
TIRUVANNAMALAI,Urban ,UPS (I-VIII) ,Local body,806,0,0
TIRUVANNAMALAI,Rural,UPS (VI-VIII) ,Other Govt. managed schools,340,0,0
TIRUVANNAMALAI,Rural,HSS (I-XII),Private Unaided (Recognized),10521,7869,7430
TIRUVANNAMALAI,Urban ,HSS (I-XII),Private Unaided (Recognized),3845,2627,2576
TIRUVANNAMALAI,Rural, HSS (VI-XII),Private Unaided (Recognized),719,897,798
TIRUVANNAMALAI,Urban , HSS (VI-XII),Private Unaided (Recognized),212,391,462
TIRUVANNAMALAI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUVANNAMALAI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUVANNAMALAI,Rural, SS (I-X) ,Private Unaided (Recognized),2638,1484,0
TIRUVANNAMALAI,Urban , SS (I-X) ,Private Unaided (Recognized),339,133,0
TIRUVANNAMALAI,Rural,SS (VI-X),Private Unaided (Recognized),10,8,0
TIRUVANNAMALAI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),203,0,0
TIRUVANNAMALAI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),80,0,0
TIRUVANNAMALAI,Rural,HSS (I-XII),Tribal Welfare Department,3,0,0
TIRUVANNAMALAI,Rural, HSS (VI-XII),Tribal Welfare Department,522,774,546
TIRUVANNAMALAI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUVANNAMALAI,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUVANNAMALAI,Rural,SS (VI-X),Tribal Welfare Department,690,543,0
TIRUVANNAMALAI,Rural,UPS (I-VIII) ,Tribal Welfare Department,1071,0,0
TIRUVARUR,Rural,HSS (I-XII),Department of Education,109,182,388
TIRUVARUR,Rural, HSS (VI-XII),Department of Education,7542,8211,9024
TIRUVARUR,Urban , HSS (VI-XII),Department of Education,2274,2685,3685
TIRUVARUR,Rural,PS (I-V) ,Department of Education,0,0,0
TIRUVARUR,Urban ,PS (I-V) ,Department of Education,0,0,0
TIRUVARUR,Rural,SS (VI-X),Department of Education,5404,4481,0
TIRUVARUR,Urban ,SS (VI-X),Department of Education,495,421,0
TIRUVARUR,Rural,UPS (I-VIII) ,Department of Education,9229,0,0
TIRUVARUR,Urban ,UPS (I-VIII) ,Department of Education,530,0,0
TIRUVARUR,Rural, HSS (VI-XII),Government Aided,1516,1201,1297
TIRUVARUR,Urban , HSS (VI-XII),Government Aided,6344,6215,7748
TIRUVARUR,Rural,PS (I-V) ,Government Aided,0,0,0
TIRUVARUR,Urban ,PS (I-V) ,Government Aided,0,0,0
TIRUVARUR,Rural,SS (VI-X),Government Aided,1847,1496,0
TIRUVARUR,Urban ,SS (VI-X),Government Aided,455,266,0
TIRUVARUR,Rural,UPS (I-VIII) ,Government Aided,1805,0,0
TIRUVARUR,Urban ,UPS (I-VIII) ,Government Aided,562,0,0
TIRUVARUR,Rural,UPS (VI-VIII) ,Government Aided,111,0,0
TIRUVARUR,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,202,111,54
TIRUVARUR,Rural, HSS (VI-XII),Local body,55,55,42
TIRUVARUR,Urban ,PS (I-V) ,Local body,0,0,0
TIRUVARUR,Urban ,SS (VI-X),Local body,5,38,0
TIRUVARUR,Urban ,UPS (I-VIII) ,Local body,336,0,0
TIRUVARUR,Rural,HSS (I-XII),Private Unaided (Recognized),2390,1493,1500
TIRUVARUR,Urban ,HSS (I-XII),Private Unaided (Recognized),5176,3613,3519
TIRUVARUR,Rural, HSS (VI-XII),Private Unaided (Recognized),319,274,248
TIRUVARUR,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUVARUR,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUVARUR,Rural, SS (I-X) ,Private Unaided (Recognized),877,586,0
TIRUVARUR,Urban , SS (I-X) ,Private Unaided (Recognized),1518,946,0
TIRUVARUR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),248,0,0
TIRUVARUR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),239,0,0
TIRUVARUR,Rural, HSS (VI-XII),Tribal Welfare Department,298,390,396
TIRUVARUR,Urban , HSS (VI-XII),Tribal Welfare Department,83,43,50
TIRUVARUR,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUVARUR,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUVARUR,Rural,SS (VI-X),Tribal Welfare Department,23,11,0
TIRUVARUR,Urban ,HSS (I-XII),Unrecognized,4,0,0
TIRUVARUR,Rural,PS (I-V) ,Unrecognized,0,0,0
TIRUVARUR,Urban ,PS (I-V) ,Unrecognized,0,0,0
TIRUVARUR,Urban ,UPS (I-VIII) ,Unrecognized,144,0,0
VELLORE,Rural,HSS (I-XII),Department of Education,73,1,0
VELLORE,Urban ,HSS (I-XII),Department of Education,979,778,1197
VELLORE,Rural, HSS (VI-XII),Department of Education,9244,8506,8965
VELLORE,Urban , HSS (VI-XII),Department of Education,6192,5868,7242
VELLORE,Rural,PS (I-V) ,Department of Education,0,0,0
VELLORE,Urban ,PS (I-V) ,Department of Education,0,0,0
VELLORE,Rural,SS (VI-X),Department of Education,5630,4234,0
VELLORE,Urban ,SS (VI-X),Department of Education,463,341,0
VELLORE,Rural,UPS (I-VIII) ,Department of Education,5541,0,0
VELLORE,Urban ,UPS (I-VIII) ,Department of Education,1296,0,0
VELLORE,Rural, HSS (VI-XII),Government Aided,82,87,53
VELLORE,Urban , HSS (VI-XII),Government Aided,9533,7186,6686
VELLORE,Rural,PS (I-V) ,Government Aided,0,0,0
VELLORE,Urban ,PS (I-V) ,Government Aided,0,0,0
VELLORE,Rural,SS (VI-X),Government Aided,428,273,0
VELLORE,Urban ,SS (VI-X),Government Aided,1135,927,0
VELLORE,Rural,UPS (I-VIII) ,Government Aided,632,0,0
VELLORE,Urban ,UPS (I-VIII) ,Government Aided,790,0,0
VELLORE,Rural,UPS (VI-VIII) ,Government Aided,54,0,0
VELLORE,Urban , HSS (VI-XII),Local body,682,891,981
VELLORE,Rural,PS (I-V) ,Local body,0,0,0
VELLORE,Urban ,PS (I-V) ,Local body,0,0,0
VELLORE,Urban ,SS (VI-X),Local body,617,423,0
VELLORE,Urban ,UPS (I-VIII) ,Local body,737,0,0
VELLORE,Rural,HSS (I-XII),Private Unaided (Recognized),6899,4876,5291
VELLORE,Urban ,HSS (I-XII),Private Unaided (Recognized),6524,4198,3965
VELLORE,Urban , HSS (VI-XII),Private Unaided (Recognized),225,212,216
VELLORE,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
VELLORE,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
VELLORE,Rural, SS (I-X) ,Private Unaided (Recognized),2460,1315,0
VELLORE,Urban , SS (I-X) ,Private Unaided (Recognized),1447,1032,0
VELLORE,Urban ,SS (VI-X),Private Unaided (Recognized),34,30,0
VELLORE,Rural,UPS (I-VIII) ,Private Unaided (Recognized),6,0,0
VELLORE,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),659,0,0
VELLORE,Urban ,UPS (I-VIII) ,Social welfare Department,26,0,0
VELLORE,Rural, HSS (VI-XII),Tribal Welfare Department,445,403,365
VELLORE,Urban , HSS (VI-XII),Tribal Welfare Department,266,267,404
VELLORE,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
VELLORE,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
VELLORE,Rural,SS (VI-X),Tribal Welfare Department,251,166,0
VELLORE,Rural,UPS (I-VIII) ,Tribal Welfare Department,287,0,0
VELLORE,Urban ,UPS (I-VIII) ,Tribal Welfare Department,59,0,0
VELLORE,Rural,HSS (I-XII),Unrecognized,145,58,60
VELLORE,Urban ,HSS (I-XII),Unrecognized,1,0,0
VELLORE,Rural,PS (I-V) ,Unrecognized,0,0,0
VELLORE,Urban ,PS (I-V) ,Unrecognized,0,0,0
VELLORE,Urban ,UPS (I-VIII) ,Unrecognized,0,0,0
VILLUPURAM,Urban ,HSS (I-XII),Department of Education,958,953,1769
VILLUPURAM,Rural, HSS (VI-XII),Department of Education,20185,20564,24353
VILLUPURAM,Urban , HSS (VI-XII),Department of Education,1853,2212,3123
VILLUPURAM,Rural,PS (I-V) ,Department of Education,0,0,0
VILLUPURAM,Urban ,PS (I-V) ,Department of Education,0,0,0
VILLUPURAM,Rural,SS (VI-X),Department of Education,12075,9227,0
VILLUPURAM,Urban ,SS (VI-X),Department of Education,399,397,0
VILLUPURAM,Rural,UPS (I-VIII) ,Department of Education,13439,0,0
VILLUPURAM,Urban ,UPS (I-VIII) ,Department of Education,653,0,0
VILLUPURAM,Urban ,HSS (I-XII),Government Aided,850,538,472
VILLUPURAM,Rural,HSS (IX-XII),Government Aided,0,251,310
VILLUPURAM,Rural, HSS (VI-XII),Government Aided,1381,1305,1448
VILLUPURAM,Urban , HSS (VI-XII),Government Aided,3410,3137,2992
VILLUPURAM,Rural,PS (I-V) ,Government Aided,0,0,0
VILLUPURAM,Urban ,PS (I-V) ,Government Aided,0,0,0
VILLUPURAM,Rural,SS (VI-X),Government Aided,930,742,0
VILLUPURAM,Urban ,SS (VI-X),Government Aided,848,762,0
VILLUPURAM,Rural,UPS (I-VIII) ,Government Aided,1373,0,0
VILLUPURAM,Urban ,UPS (I-VIII) ,Government Aided,963,0,0
VILLUPURAM,Rural,UPS (VI-VIII) ,Government Aided,24,0,0
VILLUPURAM,Urban ,UPS (VI-VIII) ,Government Aided,28,0,0
VILLUPURAM,Urban , HSS (VI-XII),Local body,529,547,1337
VILLUPURAM,Urban ,PS (I-V) ,Local body,0,0,0
VILLUPURAM,Urban ,SS (VI-X),Local body,706,387,0
VILLUPURAM,Rural,UPS (VI-VIII) ,Other Govt. managed schools,149,0,0
VILLUPURAM,Rural,HSS (I-XII),Private Unaided (Recognized),6140,4086,3460
VILLUPURAM,Urban ,HSS (I-XII),Private Unaided (Recognized),5831,3985,3733
VILLUPURAM,Rural, HSS (VI-XII),Private Unaided (Recognized),736,749,887
VILLUPURAM,Urban , HSS (VI-XII),Private Unaided (Recognized),307,325,426
VILLUPURAM,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
VILLUPURAM,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
VILLUPURAM,Rural, SS (I-X) ,Private Unaided (Recognized),1395,825,0
VILLUPURAM,Urban , SS (I-X) ,Private Unaided (Recognized),906,622,0
VILLUPURAM,Rural,SS (VI-X),Private Unaided (Recognized),288,203,0
VILLUPURAM,Rural,UPS (I-VIII) ,Private Unaided (Recognized),367,0,0
VILLUPURAM,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),144,0,0
VILLUPURAM,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),68,0,0
VILLUPURAM,Urban , SS (I-X) ,Railway School,0,0,0
VILLUPURAM,Urban ,UPS (I-VIII) ,Social welfare Department,19,0,0
VILLUPURAM,Rural,HSS (I-XII),Tribal Welfare Department,39,0,0
VILLUPURAM,Rural, HSS (VI-XII),Tribal Welfare Department,455,414,480
VILLUPURAM,Urban , HSS (VI-XII),Tribal Welfare Department,91,67,39
VILLUPURAM,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
VILLUPURAM,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
VILLUPURAM,Rural,SS (VI-X),Tribal Welfare Department,269,205,0
VILLUPURAM,Rural,UPS (I-VIII) ,Tribal Welfare Department,263,0,0
VILLUPURAM,Urban ,UPS (I-VIII) ,Tribal Welfare Department,61,0,0
VILLUPURAM,Rural,PS (I-V) ,Unrecognized,0,0,0
VILLUPURAM,Urban ,PS (I-V) ,Unrecognized,0,0,0
VILLUPURAM,Rural, SS (I-X) ,Unrecognized,9,0,0
VILLUPURAM,Rural,UPS (I-VIII) ,Unrecognized,9,0,0
VILLUPURAM,Urban ,UPS (I-VIII) ,Unrecognized,0,0,0
VILLUPURAM,Rural,UPS (VI-VIII) ,Unrecognized,58,0,0
VIRUDHUNAGAR,Rural,HSS (I-XII),Department of Education,787,815,859
VIRUDHUNAGAR,Rural, HSS (VI-XII),Department of Education,12422,11460,12162
VIRUDHUNAGAR,Urban , HSS (VI-XII),Department of Education,1832,1991,2776
VIRUDHUNAGAR,Rural,PS (I-V) ,Department of Education,0,0,0
VIRUDHUNAGAR,Urban ,PS (I-V) ,Department of Education,0,0,0
VIRUDHUNAGAR,Rural,SS (IX-X),Department of Education,0,57,0
VIRUDHUNAGAR,Rural,SS (VI-X),Department of Education,7498,5476,0
VIRUDHUNAGAR,Urban ,SS (VI-X),Department of Education,96,78,0
VIRUDHUNAGAR,Rural,UPS (I-VIII) ,Department of Education,5096,0,0
VIRUDHUNAGAR,Urban ,UPS (I-VIII) ,Department of Education,343,0,0
VIRUDHUNAGAR,Rural, HSS (VI-XII),Government Aided,8126,6007,6206
VIRUDHUNAGAR,Urban , HSS (VI-XII),Government Aided,19966,17966,18219
VIRUDHUNAGAR,Rural,PS (I-V) ,Government Aided,0,0,0
VIRUDHUNAGAR,Urban ,PS (I-V) ,Government Aided,0,0,0
VIRUDHUNAGAR,Rural,SS (VI-X),Government Aided,1393,1071,0
VIRUDHUNAGAR,Urban ,SS (VI-X),Government Aided,2117,1371,0
VIRUDHUNAGAR,Rural,UPS (I-VIII) ,Government Aided,2032,0,0
VIRUDHUNAGAR,Urban ,UPS (I-VIII) ,Government Aided,4400,0,0
VIRUDHUNAGAR,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,155,90,104
VIRUDHUNAGAR,Urban , HSS (VI-XII),Local body,612,631,764
VIRUDHUNAGAR,Urban ,PS (I-V) ,Local body,0,0,0
VIRUDHUNAGAR,Urban ,SS (VI-X),Local body,398,307,0
VIRUDHUNAGAR,Urban ,UPS (I-VIII) ,Local body,490,0,0
VIRUDHUNAGAR,Rural,UPS (VI-VIII) ,Other Govt. managed schools,199,0,0
VIRUDHUNAGAR,Rural,HSS (I-XII),Private Unaided (Recognized),7892,4986,4816
VIRUDHUNAGAR,Urban ,HSS (I-XII),Private Unaided (Recognized),4611,2920,2702
VIRUDHUNAGAR,Rural, HSS (VI-XII),Private Unaided (Recognized),434,349,340
VIRUDHUNAGAR,Urban , HSS (VI-XII),Private Unaided (Recognized),122,90,98
VIRUDHUNAGAR,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
VIRUDHUNAGAR,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
VIRUDHUNAGAR,Rural, SS (I-X) ,Private Unaided (Recognized),1138,626,0
VIRUDHUNAGAR,Urban , SS (I-X) ,Private Unaided (Recognized),582,336,0
VIRUDHUNAGAR,Rural,SS (VI-X),Private Unaided (Recognized),117,72,0
VIRUDHUNAGAR,Urban ,SS (VI-X),Private Unaided (Recognized),19,11,0
VIRUDHUNAGAR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),169,0,0
VIRUDHUNAGAR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),112,0,0
VIRUDHUNAGAR,Rural,PS (I-V) ,Social welfare Department,0,0,0
VIRUDHUNAGAR,Rural, SS (I-X) ,Social welfare Department,12,14,0
VIRUDHUNAGAR,Rural,UPS (I-VIII) ,Social welfare Department,12,0,0
VIRUDHUNAGAR,Rural, HSS (VI-XII),Tribal Welfare Department,107,97,169
VIRUDHUNAGAR,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
VIRUDHUNAGAR,Rural,SS (VI-X),Tribal Welfare Department,135,70,0
VIRUDHUNAGAR,Rural,UPS (I-VIII) ,Tribal Welfare Department,0,0,0
VIRUDHUNAGAR,Urban ,UPS (I-VIII) ,Tribal Welfare Department,15,0,0
VIRUDHUNAGAR,Rural,PS (I-V) ,Unrecognized,0,0,0
VIRUDHUNAGAR,Urban ,PS (I-V) ,Unrecognized,0,0,0
VIRUDHUNAGAR,Rural,UPS (I-VIII) ,Unrecognized,22,0,0
VIRUDHUNAGAR,Urban ,UPS (I-VIII) ,Unrecognized,0,0,0
Total,,,,3115298,2080142,1812980
