Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
SHIVAMOGGA,Rural,HSS (IX-XII),Private Unaided (Recognized),0,169,8
SHIVAMOGGA,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,732,513
SHIVAMOGGA,Rural, HSS (VI-XII),Private Unaided (Recognized),0,32,37
SHIVAMOGGA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2521
SHIVAMOGGA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,6340
SHIVAMOGGA,Rural,PS (I-V) ,Private Unaided (Recognized),2243,0,0
SHIVAMOGGA,Urban ,PS (I-V) ,Private Unaided (Recognized),1595,0,0
SHIVAMOGGA,Rural, SS (I-X) ,Private Unaided (Recognized),5888,2035,0
SHIVAMOGGA,Urban , SS (I-X) ,Private Unaided (Recognized),16959,6720,0
SHIVAMOGGA,Rural,SS (IX-X),Private Unaided (Recognized),0,1240,0
SHIVAMOGGA,Urban ,SS (IX-X),Private Unaided (Recognized),0,2621,0
SHIVAMOGGA,Rural,SS (VI-X),Private Unaided (Recognized),0,56,0
SHIVAMOGGA,Urban ,SS (VI-X),Private Unaided (Recognized),0,43,0
SHIVAMOGGA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),5284,0,0
SHIVAMOGGA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),11386,0,0
SHIVAMOGGA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
SHIVAMOGGA,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
SHIVAMOGGA,Rural,HSS (XI-XII),Social welfare Department,0,0,129
SHIVAMOGGA,Urban ,UPS (VI-VIII) ,Social welfare Department,0,0,0
SHIVAMOGGA,Rural, HSS (VI-XII),Tribal Welfare Department,0,185,139
SHIVAMOGGA,Rural,PS (I-V) ,Tribal Welfare Department,251,0,0
SHIVAMOGGA,Rural,SS (VI-X),Tribal Welfare Department,0,1974,0
SHIVAMOGGA,Urban ,SS (VI-X),Tribal Welfare Department,0,100,0
SHIVAMOGGA,Rural,UPS (I-VIII) ,Tribal Welfare Department,76,0,0
SHIVAMOGGA,Rural,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
SHIVAMOGGA,Urban ,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
TUMAKURU,Rural,HSS (IX-XII),Department of Education,0,3583,2565
TUMAKURU,Urban ,HSS (IX-XII),Department of Education,0,2670,6549
TUMAKURU,Rural,HSS (XI-XII),Department of Education,0,0,1207
TUMAKURU,Urban ,HSS (XI-XII),Department of Education,0,0,899
TUMAKURU,Rural,PS (I-V) ,Department of Education,23451,0,0
TUMAKURU,Urban ,PS (I-V) ,Department of Education,1247,0,0
TUMAKURU,Rural, SS (I-X) ,Department of Education,175,181,0
TUMAKURU,Rural,SS (IX-X),Department of Education,0,5714,0
TUMAKURU,Urban ,SS (IX-X),Department of Education,0,903,0
TUMAKURU,Rural,UPS (I-VIII) ,Department of Education,28616,0,0
TUMAKURU,Urban ,UPS (I-VIII) ,Department of Education,7078,0,0
TUMAKURU,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
TUMAKURU,Rural,HSS (IX-XII),Government Aided,0,494,67
TUMAKURU,Urban ,HSS (IX-XII),Government Aided,0,435,0
TUMAKURU,Rural,HSS (XI-XII),Government Aided,0,0,2728
TUMAKURU,Urban ,HSS (XI-XII),Government Aided,0,0,8895
TUMAKURU,Rural,PS (I-V) ,Government Aided,173,0,0
TUMAKURU,Rural,SS (IX-X),Government Aided,0,12686,0
TUMAKURU,Urban ,SS (IX-X),Government Aided,0,4757,0
TUMAKURU,Rural,SS (VI-X),Government Aided,0,70,0
TUMAKURU,Rural,UPS (I-VIII) ,Government Aided,1968,0,0
TUMAKURU,Urban ,UPS (I-VIII) ,Government Aided,2629,0,0
TUMAKURU,Rural,UPS (VI-VIII) ,Government Aided,0,0,0
TUMAKURU,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,158,0
TUMAKURU,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,697,201,0
TUMAKURU,Rural,HSS (I-XII),Private Unaided (Recognized),867,779,202
TUMAKURU,Urban ,HSS (I-XII),Private Unaided (Recognized),445,195,0
TUMAKURU,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,25,0
TUMAKURU,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1378
TUMAKURU,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,8490
TUMAKURU,Rural,PS (I-V) ,Private Unaided (Recognized),1787,0,0
TUMAKURU,Urban ,PS (I-V) ,Private Unaided (Recognized),772,0,0
TUMAKURU,Rural, SS (I-X) ,Private Unaided (Recognized),8449,3407,0
TUMAKURU,Urban , SS (I-X) ,Private Unaided (Recognized),11192,4461,0
TUMAKURU,Rural,SS (IX-X),Private Unaided (Recognized),0,1090,0
TUMAKURU,Urban ,SS (IX-X),Private Unaided (Recognized),0,3501,0
TUMAKURU,Rural,UPS (I-VIII) ,Private Unaided (Recognized),6903,0,0
TUMAKURU,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),13905,0,0
TUMAKURU,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
TUMAKURU,Rural,SS (VI-X),Social welfare Department,0,534,0
TUMAKURU,Rural,UPS (VI-VIII) ,Social welfare Department,0,0,0
TUMAKURU,Urban ,UPS (VI-VIII) ,Social welfare Department,0,0,0
TUMAKURU,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,158
TUMAKURU,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,5
TUMAKURU,Rural,PS (I-V) ,Tribal Welfare Department,81,0,0
TUMAKURU,Urban ,PS (I-V) ,Tribal Welfare Department,97,0,0
TUMAKURU,Rural, SS (I-X) ,Tribal Welfare Department,33,30,0
TUMAKURU,Rural,SS (VI-X),Tribal Welfare Department,0,931,0
TUMAKURU,Urban ,SS (VI-X),Tribal Welfare Department,0,43,0
TUMAKURU,Rural,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
TUMAKURU,Urban ,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
TUMAKURU MADHUGIRI,Rural,HSS (IX-XII),Department of Education,0,1890,976
TUMAKURU MADHUGIRI,Urban ,HSS (IX-XII),Department of Education,0,1376,4045
TUMAKURU MADHUGIRI,Rural,HSS (XI-XII),Department of Education,0,0,1228
TUMAKURU MADHUGIRI,Urban ,HSS (XI-XII),Department of Education,0,0,906
TUMAKURU MADHUGIRI,Rural,PS (I-V) ,Department of Education,15543,0,0
TUMAKURU MADHUGIRI,Urban ,PS (I-V) ,Department of Education,766,0,0
TUMAKURU MADHUGIRI,Rural, SS (I-X) ,Department of Education,96,90,0
TUMAKURU MADHUGIRI,Rural,SS (IX-X),Department of Education,0,5603,0
TUMAKURU MADHUGIRI,Urban ,SS (IX-X),Department of Education,0,659,0
TUMAKURU MADHUGIRI,Urban ,SS (VI-X),Department of Education,0,155,0
TUMAKURU MADHUGIRI,Rural,UPS (I-VIII) ,Department of Education,27062,0,0
TUMAKURU MADHUGIRI,Urban ,UPS (I-VIII) ,Department of Education,2269,0,0
TUMAKURU MADHUGIRI,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
TUMAKURU MADHUGIRI,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
TUMAKURU MADHUGIRI,Rural,HSS (IX-XII),Government Aided,0,697,736
TUMAKURU MADHUGIRI,Rural,HSS (XI-XII),Government Aided,0,0,690
TUMAKURU MADHUGIRI,Urban ,HSS (XI-XII),Government Aided,0,0,1317
TUMAKURU MADHUGIRI,Rural,SS (IX-X),Government Aided,0,6775,0
TUMAKURU MADHUGIRI,Urban ,SS (IX-X),Government Aided,0,1711,0
TUMAKURU MADHUGIRI,Rural,UPS (I-VIII) ,Government Aided,311,0,0
TUMAKURU MADHUGIRI,Urban ,UPS (I-VIII) ,Government Aided,643,0,0
TUMAKURU MADHUGIRI,Rural,HSS (IX-XII),Private Unaided (Recognized),0,171,99
TUMAKURU MADHUGIRI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,993
TUMAKURU MADHUGIRI,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,3561
TUMAKURU MADHUGIRI,Rural,PS (I-V) ,Private Unaided (Recognized),1417,0,0
TUMAKURU MADHUGIRI,Urban ,PS (I-V) ,Private Unaided (Recognized),504,0,0
TUMAKURU MADHUGIRI,Rural, SS (I-X) ,Private Unaided (Recognized),4868,1384,0
TUMAKURU MADHUGIRI,Urban , SS (I-X) ,Private Unaided (Recognized),6959,2790,0
TUMAKURU MADHUGIRI,Rural,SS (IX-X),Private Unaided (Recognized),0,83,0
TUMAKURU MADHUGIRI,Urban ,SS (IX-X),Private Unaided (Recognized),0,507,0
TUMAKURU MADHUGIRI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),3479,0,0
TUMAKURU MADHUGIRI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),2970,0,0
TUMAKURU MADHUGIRI,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
TUMAKURU MADHUGIRI,Rural, HSS (VI-XII),Social welfare Department,0,241,127
TUMAKURU MADHUGIRI,Rural,SS (VI-X),Social welfare Department,0,905,0
TUMAKURU MADHUGIRI,Urban ,SS (VI-X),Social welfare Department,0,133,0
TUMAKURU MADHUGIRI,Rural, HSS (VI-XII),Tribal Welfare Department,0,268,109
TUMAKURU MADHUGIRI,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,170
TUMAKURU MADHUGIRI,Rural,PS (I-V) ,Tribal Welfare Department,78,0,0
TUMAKURU MADHUGIRI,Urban ,PS (I-V) ,Tribal Welfare Department,129,0,0
TUMAKURU MADHUGIRI,Rural,SS (VI-X),Tribal Welfare Department,0,1421,0
TUMAKURU MADHUGIRI,Urban ,SS (VI-X),Tribal Welfare Department,0,102,0
UDUPI,Rural,HSS (IX-XII),Department of Education,0,6137,7317
UDUPI,Urban ,HSS (IX-XII),Department of Education,0,839,3268
UDUPI,Rural,HSS (XI-XII),Department of Education,0,0,74
UDUPI,Rural,PS (I-V) ,Department of Education,4951,0,0
UDUPI,Urban ,PS (I-V) ,Department of Education,99,0,0
UDUPI,Rural, SS (I-X) ,Department of Education,341,185,0
UDUPI,Rural,SS (IX-X),Department of Education,0,3923,0
UDUPI,Urban ,SS (IX-X),Department of Education,0,1208,0
UDUPI,Rural,UPS (I-VIII) ,Department of Education,22004,0,0
UDUPI,Urban ,UPS (I-VIII) ,Department of Education,3141,0,0
UDUPI,Rural,HSS (IX-XII),Government Aided,0,995,3476
UDUPI,Urban ,HSS (IX-XII),Government Aided,0,91,0
UDUPI,Rural, HSS (VI-XII),Government Aided,0,217,305
UDUPI,Urban , HSS (VI-XII),Government Aided,0,137,177
UDUPI,Rural,HSS (XI-XII),Government Aided,0,0,535
UDUPI,Urban ,HSS (XI-XII),Government Aided,0,0,1556
UDUPI,Rural,PS (I-V) ,Government Aided,358,0,0
UDUPI,Urban ,PS (I-V) ,Government Aided,106,0,0
UDUPI,Rural,SS (IX-X),Government Aided,0,3043,0
UDUPI,Urban ,SS (IX-X),Government Aided,0,1564,0
UDUPI,Urban ,SS (VI-X),Government Aided,0,56,0
UDUPI,Rural,UPS (I-VIII) ,Government Aided,6471,0,0
UDUPI,Urban ,UPS (I-VIII) ,Government Aided,2190,0,0
UDUPI,Rural,UPS (VI-VIII) ,Government Aided,0,0,0
UDUPI,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,159,148
UDUPI,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,189,81,0
UDUPI,Rural,HSS (I-XII),Private Unaided (Recognized),2220,816,147
UDUPI,Urban ,HSS (I-XII),Private Unaided (Recognized),3596,1400,1781
UDUPI,Rural,HSS (IX-XII),Private Unaided (Recognized),0,111,0
UDUPI,Rural, HSS (VI-XII),Private Unaided (Recognized),0,96,309
UDUPI,Urban , HSS (VI-XII),Private Unaided (Recognized),0,226,73
UDUPI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,5759
UDUPI,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,4017
UDUPI,Rural,PS (I-V) ,Private Unaided (Recognized),941,0,0
UDUPI,Urban ,PS (I-V) ,Private Unaided (Recognized),472,0,0
UDUPI,Rural, SS (I-X) ,Private Unaided (Recognized),18605,6567,0
UDUPI,Urban , SS (I-X) ,Private Unaided (Recognized),5471,2029,0
UDUPI,Rural,SS (IX-X),Private Unaided (Recognized),0,1668,0
UDUPI,Urban ,SS (IX-X),Private Unaided (Recognized),0,311,0
UDUPI,Rural,SS (VI-X),Private Unaided (Recognized),0,56,0
UDUPI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),5123,0,0
UDUPI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),2831,0,0
UDUPI,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
UDUPI,Rural, HSS (VI-XII),Social welfare Department,0,100,145
UDUPI,Rural,SS (VI-X),Social welfare Department,0,281,0
UDUPI,Urban ,SS (VI-X),Social welfare Department,0,41,0
UDUPI,Rural, HSS (VI-XII),Tribal Welfare Department,0,89,0
UDUPI,Rural,PS (I-V) ,Tribal Welfare Department,69,0,0
UDUPI,Rural,SS (VI-X),Tribal Welfare Department,0,269,0
UTTARA KANNADA,Rural,HSS (XI-XII),Department of Education,0,0,2331
UTTARA KANNADA,Urban ,HSS (XI-XII),Department of Education,0,0,4693
UTTARA KANNADA,Rural,PS (I-V) ,Department of Education,8068,0,0
UTTARA KANNADA,Urban ,PS (I-V) ,Department of Education,669,0,0
UTTARA KANNADA,Rural, SS (I-X) ,Department of Education,785,671,0
UTTARA KANNADA,Urban , SS (I-X) ,Department of Education,26,69,0
UTTARA KANNADA,Rural,SS (IX-X),Department of Education,0,2951,0
UTTARA KANNADA,Urban ,SS (IX-X),Department of Education,0,902,0
UTTARA KANNADA,Rural,UPS (I-VIII) ,Department of Education,16748,0,0
UTTARA KANNADA,Urban ,UPS (I-VIII) ,Department of Education,2782,0,0
UTTARA KANNADA,Rural,HSS (IX-XII),Government Aided,0,142,0
UTTARA KANNADA,Urban , HSS (VI-XII),Government Aided,0,130,0
UTTARA KANNADA,Rural,HSS (XI-XII),Government Aided,0,0,1347
UTTARA KANNADA,Urban ,HSS (XI-XII),Government Aided,0,0,2858
UTTARA KANNADA,Rural,PS (I-V) ,Government Aided,86,0,0
UTTARA KANNADA,Urban ,PS (I-V) ,Government Aided,52,0,0
UTTARA KANNADA,Rural,SS (IX-X),Government Aided,0,5196,0
UTTARA KANNADA,Urban ,SS (IX-X),Government Aided,0,2257,0
UTTARA KANNADA,Rural,SS (VI-X),Government Aided,0,184,0
UTTARA KANNADA,Urban ,SS (VI-X),Government Aided,0,1286,0
UTTARA KANNADA,Rural,UPS (I-VIII) ,Government Aided,186,0,0
UTTARA KANNADA,Urban ,UPS (I-VIII) ,Government Aided,1223,0,0
UTTARA KANNADA,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,416,206,102
UTTARA KANNADA,Rural,HSS (I-XII),Other Central Govt. Schools,566,257,0
UTTARA KANNADA,Rural, SS (I-X) ,Other Central Govt. Schools,309,45,0
UTTARA KANNADA,Rural,SS (VI-X),Other Govt. managed schools,0,78,0
UTTARA KANNADA,Rural,HSS (I-XII),Private Unaided (Recognized),350,151,0
UTTARA KANNADA,Urban ,HSS (I-XII),Private Unaided (Recognized),705,343,185
UTTARA KANNADA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,764
UTTARA KANNADA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,2015
UTTARA KANNADA,Rural,PS (I-V) ,Private Unaided (Recognized),591,0,0
UTTARA KANNADA,Urban ,PS (I-V) ,Private Unaided (Recognized),1657,0,0
UTTARA KANNADA,Rural, SS (I-X) ,Private Unaided (Recognized),5938,2065,0
UTTARA KANNADA,Urban , SS (I-X) ,Private Unaided (Recognized),4240,1609,0
UTTARA KANNADA,Rural,SS (IX-X),Private Unaided (Recognized),0,857,0
UTTARA KANNADA,Urban ,SS (IX-X),Private Unaided (Recognized),0,561,0
UTTARA KANNADA,Rural,SS (VI-X),Private Unaided (Recognized),0,45,0
UTTARA KANNADA,Urban ,SS (VI-X),Private Unaided (Recognized),0,268,0
UTTARA KANNADA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),2618,0,0
UTTARA KANNADA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),2973,0,0
UTTARA KANNADA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
UTTARA KANNADA,Rural,SS (VI-X),Social welfare Department,0,496,0
UTTARA KANNADA,Urban ,SS (VI-X),Social welfare Department,0,143,0
UTTARA KANNADA SIRSI,Rural,HSS (I-XII),Central Tibetan School,31,47,0
UTTARA KANNADA SIRSI,Rural,HSS (IX-XII),Department of Education,0,1211,234
UTTARA KANNADA SIRSI,Urban ,HSS (IX-XII),Department of Education,0,2322,1156
UTTARA KANNADA SIRSI,Rural,HSS (XI-XII),Department of Education,0,0,1804
UTTARA KANNADA SIRSI,Urban ,HSS (XI-XII),Department of Education,0,0,2056
UTTARA KANNADA SIRSI,Rural,PS (I-V) ,Department of Education,12161,0,0
UTTARA KANNADA SIRSI,Urban ,PS (I-V) ,Department of Education,1028,0,0
UTTARA KANNADA SIRSI,Rural, SS (I-X) ,Department of Education,679,421,0
UTTARA KANNADA SIRSI,Rural,SS (IX-X),Department of Education,0,5865,0
UTTARA KANNADA SIRSI,Urban ,SS (IX-X),Department of Education,0,1313,0
UTTARA KANNADA SIRSI,Rural,UPS (I-VIII) ,Department of Education,22265,0,0
UTTARA KANNADA SIRSI,Urban ,UPS (I-VIII) ,Department of Education,5607,0,0
UTTARA KANNADA SIRSI,Rural,HSS (IX-XII),Government Aided,0,168,312
UTTARA KANNADA SIRSI,Urban ,HSS (IX-XII),Government Aided,0,1295,716
UTTARA KANNADA SIRSI,Rural,HSS (XI-XII),Government Aided,0,0,840
UTTARA KANNADA SIRSI,Urban ,HSS (XI-XII),Government Aided,0,0,981
UTTARA KANNADA SIRSI,Urban ,PS (I-V) ,Government Aided,132,0,0
UTTARA KANNADA SIRSI,Rural,SS (IX-X),Government Aided,0,2986,0
UTTARA KANNADA SIRSI,Urban ,SS (IX-X),Government Aided,0,2415,0
UTTARA KANNADA SIRSI,Urban ,UPS (I-VIII) ,Government Aided,3924,0,0
UTTARA KANNADA SIRSI,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,138,0
UTTARA KANNADA SIRSI,Urban ,SS (VI-X),Other Govt. managed schools,0,115,0
UTTARA KANNADA SIRSI,Rural,HSS (I-XII),Private Unaided (Recognized),227,145,177
UTTARA KANNADA SIRSI,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,1188
UTTARA KANNADA SIRSI,Rural,PS (I-V) ,Private Unaided (Recognized),452,0,0
UTTARA KANNADA SIRSI,Urban ,PS (I-V) ,Private Unaided (Recognized),480,0,0
UTTARA KANNADA SIRSI,Rural, SS (I-X) ,Private Unaided (Recognized),1152,482,0
UTTARA KANNADA SIRSI,Urban , SS (I-X) ,Private Unaided (Recognized),2970,1014,0
UTTARA KANNADA SIRSI,Rural,SS (IX-X),Private Unaided (Recognized),0,475,0
UTTARA KANNADA SIRSI,Urban ,SS (IX-X),Private Unaided (Recognized),0,958,0
UTTARA KANNADA SIRSI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),857,0,0
UTTARA KANNADA SIRSI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),3238,0,0
UTTARA KANNADA SIRSI,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
UTTARA KANNADA SIRSI,Rural, HSS (VI-XII),Social welfare Department,0,189,107
UTTARA KANNADA SIRSI,Rural,HSS (XI-XII),Social welfare Department,0,0,152
UTTARA KANNADA SIRSI,Rural,PS (I-V) ,Social welfare Department,64,0,0
UTTARA KANNADA SIRSI,Urban ,PS (I-V) ,Social welfare Department,123,0,0
UTTARA KANNADA SIRSI,Rural,SS (VI-X),Social welfare Department,0,441,0
UTTARA KANNADA SIRSI,Urban ,SS (VI-X),Social welfare Department,0,158,0
UTTARA KANNADA SIRSI,Rural,PS (I-V) ,Tribal Welfare Department,30,0,0
UTTARA KANNADA SIRSI,Rural,SS (VI-X),Tribal Welfare Department,0,276,0
VIJAYANAGARA,Rural,HSS (IX-XII),Department of Education,0,804,263
VIJAYANAGARA,Urban ,HSS (IX-XII),Department of Education,0,532,551
VIJAYANAGARA,Rural,HSS (XI-XII),Department of Education,0,0,754
VIJAYANAGARA,Urban ,HSS (XI-XII),Department of Education,0,0,7611
VIJAYANAGARA,Rural,PS (I-V) ,Department of Education,16980,0,0
VIJAYANAGARA,Urban ,PS (I-V) ,Department of Education,2376,0,0
VIJAYANAGARA,Rural, SS (I-X) ,Department of Education,3516,2064,0
VIJAYANAGARA,Urban , SS (I-X) ,Department of Education,380,276,0
VIJAYANAGARA,Rural,SS (IX-X),Department of Education,0,12434,0
VIJAYANAGARA,Urban ,SS (IX-X),Department of Education,0,7590,0
VIJAYANAGARA,Rural,SS (VI-X),Department of Education,0,154,0
VIJAYANAGARA,Urban ,SS (VI-X),Department of Education,0,454,0
VIJAYANAGARA,Rural,UPS (I-VIII) ,Department of Education,62215,0,0
VIJAYANAGARA,Urban ,UPS (I-VIII) ,Department of Education,11356,0,0
VIJAYANAGARA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
VIJAYANAGARA,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
VIJAYANAGARA,Rural,HSS (XI-XII),Government Aided,0,0,943
VIJAYANAGARA,Urban ,HSS (XI-XII),Government Aided,0,0,4724
VIJAYANAGARA,Rural,PS (I-V) ,Government Aided,48,0,0
VIJAYANAGARA,Urban ,PS (I-V) ,Government Aided,107,0,0
VIJAYANAGARA,Rural, SS (I-X) ,Government Aided,195,0,0
VIJAYANAGARA,Rural,SS (IX-X),Government Aided,0,9249,0
VIJAYANAGARA,Urban ,SS (IX-X),Government Aided,0,3367,0
VIJAYANAGARA,Rural,UPS (I-VIII) ,Government Aided,1849,0,0
VIJAYANAGARA,Urban ,UPS (I-VIII) ,Government Aided,5454,0,0
VIJAYANAGARA,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,160,0
VIJAYANAGARA,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,262,76,0
VIJAYANAGARA,Urban ,SS (VI-X),Other Govt. managed schools,0,152,0
VIJAYANAGARA,Urban ,UPS (VI-VIII) ,Other Govt. managed schools,0,0,0
VIJAYANAGARA,Urban ,HSS (I-XII),Private Unaided (Recognized),195,122,14
VIJAYANAGARA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1386
VIJAYANAGARA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,10438
VIJAYANAGARA,Rural,PS (I-V) ,Private Unaided (Recognized),4450,0,0
VIJAYANAGARA,Urban ,PS (I-V) ,Private Unaided (Recognized),2569,0,0
VIJAYANAGARA,Rural, SS (I-X) ,Private Unaided (Recognized),2421,692,0
VIJAYANAGARA,Urban , SS (I-X) ,Private Unaided (Recognized),10235,3956,0
VIJAYANAGARA,Rural,SS (IX-X),Private Unaided (Recognized),0,1411,0
VIJAYANAGARA,Urban ,SS (IX-X),Private Unaided (Recognized),0,5431,0
VIJAYANAGARA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),8745,0,0
VIJAYANAGARA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),14332,0,0
VIJAYANAGARA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
VIJAYANAGARA,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
VIJAYANAGARA,Rural, HSS (VI-XII),Social welfare Department,0,258,211
VIJAYANAGARA,Rural,HSS (XI-XII),Social welfare Department,0,0,159
VIJAYANAGARA,Rural,PS (I-V) ,Social welfare Department,122,0,0
VIJAYANAGARA,Urban ,PS (I-V) ,Social welfare Department,124,0,0
VIJAYANAGARA,Rural,SS (VI-X),Social welfare Department,0,1800,0
VIJAYANAGARA,Urban ,SS (VI-X),Social welfare Department,0,491,0
VIJAYANAGARA,Rural,UPS (VI-VIII) ,Social welfare Department,0,0,0
VIJAYAPURA,Rural,HSS (IX-XII),Department of Education,0,3707,2141
VIJAYAPURA,Urban ,HSS (IX-XII),Department of Education,0,814,5368
VIJAYAPURA,Rural,HSS (XI-XII),Department of Education,0,0,1109
VIJAYAPURA,Urban ,HSS (XI-XII),Department of Education,0,0,3924
VIJAYAPURA,Rural,PS (I-V) ,Department of Education,27980,0,0
VIJAYAPURA,Urban ,PS (I-V) ,Department of Education,3832,0,0
VIJAYAPURA,Rural, SS (I-X) ,Department of Education,5898,3801,0
VIJAYAPURA,Urban , SS (I-X) ,Department of Education,464,730,0
VIJAYAPURA,Rural,SS (IX-X),Department of Education,0,13107,0
VIJAYAPURA,Urban ,SS (IX-X),Department of Education,0,3270,0
VIJAYAPURA,Rural,SS (VI-X),Department of Education,0,434,0
VIJAYAPURA,Urban ,SS (VI-X),Department of Education,0,295,0
VIJAYAPURA,Rural,UPS (I-VIII) ,Department of Education,108201,0,0
VIJAYAPURA,Urban ,UPS (I-VIII) ,Department of Education,18672,0,0
VIJAYAPURA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
VIJAYAPURA,Urban ,HSS (I-XII),Government Aided,16,408,783
VIJAYAPURA,Rural,HSS (IX-XII),Government Aided,0,6012,3541
VIJAYAPURA,Urban ,HSS (IX-XII),Government Aided,0,6147,4136
VIJAYAPURA,Rural,HSS (XI-XII),Government Aided,0,0,1246
VIJAYAPURA,Urban ,HSS (XI-XII),Government Aided,0,0,5999
VIJAYAPURA,Rural,PS (I-V) ,Government Aided,1610,0,0
VIJAYAPURA,Urban ,PS (I-V) ,Government Aided,202,0,0
VIJAYAPURA,Rural, SS (I-X) ,Government Aided,166,0,0
VIJAYAPURA,Urban , SS (I-X) ,Government Aided,324,824,0
VIJAYAPURA,Rural,SS (IX-X),Government Aided,0,15257,0
VIJAYAPURA,Urban ,SS (IX-X),Government Aided,0,8961,0
VIJAYAPURA,Rural,SS (VI-X),Government Aided,0,297,0
VIJAYAPURA,Rural,UPS (I-VIII) ,Government Aided,6735,0,0
VIJAYAPURA,Urban ,UPS (I-VIII) ,Government Aided,10648,0,0
VIJAYAPURA,Rural,SS (VI-X),Jawahar Navodaya Vidyalaya ,0,4,0
VIJAYAPURA,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,530,180,24
VIJAYAPURA,Urban ,SS (VI-X),Other Govt. managed schools,0,0,0
VIJAYAPURA,Rural,HSS (I-XII),Private Unaided (Recognized),173,238,0
VIJAYAPURA,Rural,HSS (IX-XII),Private Unaided (Recognized),0,224,162
VIJAYAPURA,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,231,0
VIJAYAPURA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,9536
VIJAYAPURA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,13256
VIJAYAPURA,Rural,PS (I-V) ,Private Unaided (Recognized),16445,0,0
VIJAYAPURA,Urban ,PS (I-V) ,Private Unaided (Recognized),13769,0,0
VIJAYAPURA,Rural, SS (I-X) ,Private Unaided (Recognized),4051,1925,0
VIJAYAPURA,Urban , SS (I-X) ,Private Unaided (Recognized),7978,3918,0
VIJAYAPURA,Rural,SS (IX-X),Private Unaided (Recognized),0,7664,0
VIJAYAPURA,Urban ,SS (IX-X),Private Unaided (Recognized),0,7003,0
